,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
82,6oDX7N6VnXSyLdyGsDP5jV,Something New,TAEYEON,SM,2018-06-18,0.679,0.88,6,-2.344,0,0.239,0.15,3.87e-05,0.575,0.789,98.022,200440
83,2FG7k4aaCUjXX6NpCkCpgC,All Night Long,TAEYEON,SM,2018-06-18,0.758,0.686,9,-4.213,0,0.0313,0.0234,2.81e-06,0.0928,0.904,89.019,222693
84,0DdbiN1gW1t4MU7tQ91eTW,Baram X 3,TAEYEON,SM,2018-06-18,0.815,0.861,5,-3.998,1,0.172,0.107,2e-06,0.0982,0.85,94.981,208373
85,6hjvQTrIkCc8gAX4BfSJjn,One Day,TAEYEON,SM,2018-06-18,0.668,0.69,5,-4.807,1,0.0374,0.136,0.0,0.0875,0.386,118.056,210640
86,1HVjqP22I8rGY1gyEqrEuy,Circus,TAEYEON,SM,2018-06-18,0.75,0.473,1,-6.906,1,0.0427,0.669,0.0,0.103,0.337,108.016,234027
87,4cDg0dpsqGIhbwXelJ0hgV,To You,YOONA,SM,2018-05-13,0.566,0.0976,7,-11.58,0,0.0453,0.986,0.0169,0.11,0.202,111.309,275502
88,0bPutjKQSqQCRxYBV7aylO,Sober,HYO,SM,2018-04-18,0.762,0.84,1,-3.84,0,0.0275,0.0287,2.07e-05,0.0654,0.547,114.996,178435
89,73uLUNhG7jUibAfzAoSRra,Always Find You,YURI,SM,2018-01-26,0.604,0.836,5,-3.655,1,0.048,0.393,6.13e-06,0.144,0.453,82.04,218049
90,35OjjtMHKnPdOAsEZ6M9OA,The Magic of Christmas Time,TAEYEON,SM,2017-12-12,0.575,0.33,3,-7.95,1,0.0274,0.898,2.19e-06,0.204,0.396,91.689,167456
91,6eAMa0e7WCbjM7ivbAhvkq,This Christmas,TAEYEON,SM,2017-12-12,0.413,0.464,5,-5.736,1,0.0297,0.646,0.0,0.294,0.341,129.26,267251
92,752AmSeOh3T48yWd8OogC6,Let It Snow,TAEYEON,SM,2017-12-12,0.498,0.854,8,-2.31,1,0.0384,0.315,0.0,0.12,0.418,119.508,197984
93,1SO3jE0lOysjtylF6y3FWt,Candy Cane,TAEYEON,SM,2017-12-12,0.604,0.848,5,-3.375,1,0.0327,0.194,0.0,0.142,0.676,141.956,204555
94,617cDTzVRFEwYPzi3FKaXT,Christmas without You,TAEYEON,SM,2017-12-12,0.45,0.499,4,-6.567,0,0.0904,0.648,0.0,0.111,0.285,177.908,259339
95,7KJUpJgGaQTdSq3L5StCfi,겨울나무 I’m all ears,TAEYEON,SM,2017-12-12,0.613,0.499,10,-6.323,1,0.0333,0.594,0.0,0.0953,0.309,81.948,215101
96,3QtbPhZDz5tH830gBQAgFL,Shhhh,TAEYEON,SM,2017-12-12,0.532,0.521,0,-5.559,1,0.033,0.223,0.0,0.0523,0.381,73.313,228512
97,1bDlGmha5ZwP5bvz5EHMjS,Rescue Me,TAEYEON,SM,2017-11-02,0.57,0.717,5,-3.483,0,0.031,0.249,0.0,0.185,0.332,140.04,262000
98,1DKuD4ODc6SNwOaVzDoUlc,쟤 보지 마 U&I,SUNNY,SM,2017-09-15,0.478,0.529,11,-6.467,0,0.055,0.319,0.0,0.0675,0.619,201.799,201870
99,32yIszOf09IiMF5MJ8d88H,When The Wind Blows,YOONA,SM,2017-09-08,0.63,0.477,4,-8.508,1,0.0248,0.539,0.000226,0.118,0.192,100.012,226169
