,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
67,4BgG0m5owAxrXw6fEeTzWn,CLIMAX < TEAM B>,WIN,YG,2013-10-28,0.509,0.724,1,-5.684,1,0.185,0.176,0,0.116,0.305,84.046,191901
68,79dg0MEBJEIDIZMjEjIFsZ,JUST ANOTHER BOY <TEAM B>,WIN,YG,2013-10-28,0.477,0.885,1,-3.043,1,0.061,0.0504,0,0.447,0.745,133.758,219220
69,0bBrEmo01hYu6gBz4UW9Q8,Apology,iKON,YG,2015-11-16,0.524,0.773,6,-4.066,1,0.137,0.281,0,0.148,0.322,74.295,231567
70,2TPHfPjwV7JJlXKVxGJprX,Anthem (B.I & BOBBY),iKON,YG,2015-11-16,0.724,0.789,8,-4.462,0,0.077,0.000769,0,0.328,0.548,94.997,205229
71,5IR3lhOBnilcIGTdpnUomh,WELCOME BACK,iKON,YG,2015-11-16,0.797,0.68,4,-4.613,0,0.0849,0.238,0,0.246,0.887,95.018,213400
72,5T7NN5LxcfMEudEbya2wcE,RHYTHM TA,iKON,YG,2015-11-16,0.764,0.828,7,-4.375,1,0.0967,0.104,0,0.332,0.583,81.989,226970
73,4gxLDYnbnyNiUd6YrlmppO,MY TYPE,iKON,YG,2015-11-16,0.789,0.55,1,-5.595,1,0.0392,0.202,0,0.337,0.698,93.984,210903
74,17PVzD5ZiIo4p1cpwFBUPJ,TODAY,iKON,YG,2015-11-16,0.783,0.761,1,-4.182,0,0.0634,0.115,0,0.096,0.891,105.963,192107
75,1ZfVxNlKpUHv8ZA8ri59nX,AIRPLANE,iKON,YG,2015-11-16,0.546,0.687,0,-5.547,1,0.214,0.219,0,0.428,0.529,173.814,216043
76,3X1ffifvaygGwhu3LOJ20o,M.U.P,iKON,YG,2015-11-16,0.515,0.746,7,-5.055,1,0.0932,0.336,0,0.0819,0.363,191.852,202741
